FREQ;Frequenza;REF_AREA;Territorio;DATA_TYPE;Indicatore;COICOP_CATEG;Gruppo di spesa;PURCH_BEHAVIOUR;Abitudine di spesa;Tempo (TIME_PERIOD);Osservazione;OBS_STATUS;'Stato dell"'osservazione'
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2020;2.8;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2021;3.6;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;ALL;Tutte le voci;2018;100;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;ALL;Tutte le voci;2019;100;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;ALL;Tutte le voci;2020;100;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;ALL;Tutte le voci;2021;100;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2018;56.4;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2019;55.4;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2020;59.7;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2021;55.3;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2018;22.7;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2019;23;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2020;21.5;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2021;25.2;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2018;1.6;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2019;1.7;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2020;1.1;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2021;1.9;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2018;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2019;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2020;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2021;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2018;18.8;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2019;19.7;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2020;17.7;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2021;17.4;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;ALL;Tutte le voci;2018;100;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;ALL;Tutte le voci;2019;100;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;ALL;Tutte le voci;2020;100;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;ALL;Tutte le voci;2021;100;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2018;15;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2019;17;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2020;15.3;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2021;10.3;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2018;17.3;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2019;17.6;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2020;19.2;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2021;28.7;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2018;1.4;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2019;0.9;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2020;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2021;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2018;1.4;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2019;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2020;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2021;1.1;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2018;64.9;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2019;63.4;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2020;64.5;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2021;59.5;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;ALL;Tutte le voci;2018;100;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;ALL;Tutte le voci;2019;100;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;ALL;Tutte le voci;2020;100;;
A;Annuale;ITG;Isole;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;ALL;Tutte le voci;2021;100;;
