FREQ;Frequenza;REF_AREA;Territorio;DATA_TYPE;Indicatore;COICOP;Coicop (DESC);NUMBER_HOUSEHOLD_COMP;Numero di componenti della famiglia;Tempo (TIME_PERIOD);Osservazione;OBS_STATUS;'Stato dell"'osservazione'
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N3;3;2018;387.04;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N3;3;2019;349.09;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N3;3;2020;235.3;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N3;3;2021;305.36;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N4;4;2014;344.71;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N4;4;2015;441.71;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N4;4;2016;434.88;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N4;4;2017;434.67;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N4;4;2018;635.9;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N4;4;2019;354.68;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N4;4;2020;283.92;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N4;4;2021;324.11;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N5_GE;5 e più;2014;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N5_GE;5 e più;2015;381.77;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N5_GE;5 e più;2016;383.17;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N5_GE;5 e più;2017;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N5_GE;5 e più;2018;303.89;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N5_GE;5 e più;2019;396.97;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N5_GE;5 e più;2020;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);07;-- trasporti;N5_GE;5 e più;2021;410.75;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N1;1;2014;37.74;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N1;1;2015;38.02;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N1;1;2016;37.59;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N1;1;2017;31.77;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N1;1;2018;31.82;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N1;1;2019;34.01;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N1;1;2020;29.17;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N1;1;2021;33.17;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N2;2;2014;63.19;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N2;2;2015;56.57;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N2;2;2016;54.59;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N2;2;2017;64.87;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N2;2;2018;62.77;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N2;2;2019;57.44;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N2;2;2020;44.82;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N2;2;2021;46.72;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N3;3;2014;75.71;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N3;3;2015;79.22;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N3;3;2016;76.63;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N3;3;2017;79.4;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N3;3;2018;76.57;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N3;3;2019;59.59;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N3;3;2020;68.94;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N3;3;2021;63.18;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N4;4;2014;86.64;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N4;4;2015;87.04;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N4;4;2016;101.2;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N4;4;2017;109.37;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N4;4;2018;116.9;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N4;4;2019;103.24;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N4;4;2020;104.07;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N4;4;2021;73.5;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N5_GE;5 e più;2014;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N5_GE;5 e più;2015;104.13;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N5_GE;5 e più;2016;113.79;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N5_GE;5 e più;2017;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N5_GE;5 e più;2018;96.4;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N5_GE;5 e più;2019;101.76;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N5_GE;5 e più;2020;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);08;-- comunicazioni;N5_GE;5 e più;2021;91.66;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N1;1;2014;28.87;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N1;1;2015;34.88;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N1;1;2016;19.06;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N1;1;2017;38.97;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N1;1;2018;46.48;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N1;1;2019;47.89;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N1;1;2020;29.11;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N1;1;2021;44.72;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N2;2;2014;58.43;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N2;2;2015;72.83;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N2;2;2016;45.39;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N2;2;2017;105.18;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N2;2;2018;72.99;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N2;2;2019;89.64;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N2;2;2020;50.55;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N2;2;2021;58.14;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N3;3;2014;102.43;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N3;3;2015;89.43;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N3;3;2016;83.16;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N3;3;2017;91.72;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N3;3;2018;116.15;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N3;3;2019;86.3;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N3;3;2020;83.47;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N3;3;2021;86.35;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N4;4;2014;130.49;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N4;4;2015;118.91;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N4;4;2016;122.89;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N4;4;2017;216.48;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N4;4;2018;242.92;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N4;4;2019;159.91;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N4;4;2020;118.5;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N4;4;2021;122.58;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N5_GE;5 e più;2014;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N5_GE;5 e più;2015;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N5_GE;5 e più;2016;105.03;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N5_GE;5 e più;2017;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N5_GE;5 e più;2018;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N5_GE;5 e più;2019;175.55;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N5_GE;5 e più;2020;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);09;-- ricreazione, spettacoli e cultura;N5_GE;5 e più;2021;225.57;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);10;-- istruzione;N1;1;2014;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);10;-- istruzione;N1;1;2015;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);10;-- istruzione;N1;1;2016;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);10;-- istruzione;N1;1;2017;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);10;-- istruzione;N1;1;2018;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);10;-- istruzione;N1;1;2019;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);10;-- istruzione;N1;1;2020;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);10;-- istruzione;N1;1;2021;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);10;-- istruzione;N2;2;2014;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);10;-- istruzione;N2;2;2015;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);10;-- istruzione;N2;2;2016;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);10;-- istruzione;N2;2;2017;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);10;-- istruzione;N2;2;2018;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);10;-- istruzione;N2;2;2019;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);10;-- istruzione;N2;2;2020;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);10;-- istruzione;N2;2;2021;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);10;-- istruzione;N3;3;2014;17.71;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);10;-- istruzione;N3;3;2015;16.22;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);10;-- istruzione;N3;3;2016;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);10;-- istruzione;N3;3;2017;39.51;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);10;-- istruzione;N3;3;2018;17.71;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);10;-- istruzione;N3;3;2019;28.73;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);10;-- istruzione;N3;3;2020;15.23;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);10;-- istruzione;N3;3;2021;8.94;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);10;-- istruzione;N4;4;2014;38.93;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);10;-- istruzione;N4;4;2015;29.3;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);10;-- istruzione;N4;4;2016;18.35;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);10;-- istruzione;N4;4;2017;62.77;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);10;-- istruzione;N4;4;2018;40.18;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);10;-- istruzione;N4;4;2019;37.49;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);10;-- istruzione;N4;4;2020;30.68;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);10;-- istruzione;N4;4;2021;39.07;;
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);10;-- istruzione;N5_GE;5 e più;2014;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);10;-- istruzione;N5_GE;5 e più;2015;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);10;-- istruzione;N5_GE;5 e più;2016;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF2;Molise;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);10;-- istruzione;N5_GE;5 e più;2017;..;0;Il dato non raggiunge la metà della cifra minima considerata
